2370734317,2370734316
1120043976,2367523979,2367524013,1120043848
1788216306,1788216290,1788216314
2670473700,2663954937,2670473695
2390295773,2390295761,2390295771
1302803038,522849055,1218688735
2962570541,2962567829,2962570546
2423786706,2423786707,452341149,814527783
1303712391,1303712572
2505963339,2505963337,2505963327,2505963340
454885273,2688034191,807594236
3043073692,3043073690,3043073668
2108420332,2108420334,2108420330
776321693,3210357375,1918578289,1919734594,1918578285
5380091472,3588788906,5374966011,5380091473,2024432881
588168246,588168245,588168247
4698413505,1365672590,4698413506,1365672610,1596448357
1114663761,1299630189,5229207151
2516820048,2516820045,2516820050
2373943295,2373943253,2373943128,2373943419
1379612100,1246977375,2676229492,2503467926
2376233739,2376233738
3799243591,3799243592,2662909541,605243256
1109106727,1149290110,1149290022,1109106739
4770574453,4770574455,4770574452,4770574449,4770574454
2154059908,2154059909,2154059907
3865341049,3865343081,2999757269
784173694,2360196321,2360196314,784173706,1788216584
1786905933,1786905944,1786905927
2150659341,614415065,614415064
3384360663,848499227,4787535851,4017084086,2022898602
1799467532,1799467531,4565349970,1799467494,521224035
588168231,588168232,588168230
522940133,2054069289,2054069290
2002361311,2002361251,2002361316
1138787781,1303713091,1138787687,1138787728,2394114759
1788305120,522840031,522840035
1139380708,1139380849,1139381140
2367524172,2367524182,2367524164
4258650679,4258650674,4258650683
2999757292,2999757296,2999757285
1422004377,796870473,796870474,1126275783,1126275551
2372180327,2372180275
522840699,2688029227,2688029223
2516820204,2516820202,2516820208
2291178855,2291178879,2687980881,4267985363
522840696,2688029227,1788305137
2336787601,2336787598,2336787599,2336787605
1788216553,1788216406
877135975,877135992,877136056
2019363381,2019363004,5077584810
862820367,862820134,862820653
2999757272,2999757266,3865341012
1562518010,1340010969,1340010869
2667153301,1768846290,2667100934
1788216392,1788216389,1786906779
4352411325,4352411326,4352411320,4352411321
1786905898,1786905905,1361627145
2354311250,2354311246,2354311245,2354311258
614415117,1848332231,614415116,617654178
4961447235,4961447236,4961494056,4961447234
2667442884,2667442871,2667442919
1286190587,2355602539,1286190603
1437610013,1437610007,1437610009
2372180130,2372180111,2372180165
2376233831,2376233838,2376233835,2376233824
807085670,521206431,1311963331,521206428,807086542
877136046,614415123,614415124
2347773475,2347773478,2347773468
1304355413,1304355864,1304355981
2376233863,2376233866,2376233848,2376233861
1788305124,1788305129,522840035
1116488702,1135859119,1131095339,1116488789
2508541452,2508541449,2508541454
2372224921,2372224931,2389590700,2372224917
1147803820,1141012131,1147803849,1147803856,1147803910
1315970368,608360946,608360954
796869996,796869992,2387994898
5237473737,2024643786,5237473749,2668657872,2668657869
2394114905,2394114859,2394114931,2394114938,2394114885
1365672592,1365672590,4698413506,1365672584
1093799811,2157495641,1093799783
2023001627,522907994,5406872912,2054271493,4068083079
2336760497,1091660622,2336760498
2597859911,2597859910,2597859901,2597859912
1087821843,2390295649,1087821842
2024432926,2031334965,2675296464
2413556470,2413556528,2413556495,2419150275
2360196309,2360196308
2039149883,1846762932,1110553719,2039149886,2024433021
452417702,2674846687,2674846694,2026748064
2406291737,2406291764,2406291750,2406291718
1125017130,2508541372,2366784202,799564168
2378114184,2378114183,2378114166
2597859966,2597859967,2597859960
2290418135,2290418133,2290418142
4084751365,4084751366,4084751364
2378114234,2378114250,2378114235
1126275531,1126275750,1126275731,1126275540
4784997083,5310398626,4784997086,128737813
2344386849,2344386859,795257289
2501423756,2501423748,2501423774,2501423750
616745237,1328798131,614415109
1850053240,1311379313,1845580605,1850053242
1131033603,520810134,520810135,2108420319
1792566146,1792566184,1792566176,1792566131
1316000870,2686974310,2496246826,1316000861
1357322194,1357322193,1357322197
1312624614,1312623387,1312624720,1312623940
2505947445,2505947438,2505947447
2024489381,2024489383,2024489379
4075531460,4075531461,3046871119,2390308961
3754840454,3754836381,3754845878,3754836479,3754846828
522962721,452402121,1122077998,4818511525,522962720
2294641374,2294641372,2294641373
3011843371,1345867148,1860452295
3043073671,3043073700,3043073702
1332551856,1332551803,1332551774,1846757945
2007775137,2007775138,1125922091
521377568,479718593,521377571
2516820054,2516820053
2496246802,2496246803,2496246790
2293673014,2293673017,2293673013
1786906197,1786906205,1786906126
912390231,912390230,912390233
2279472941,2279472939,2279472943
2373942808,1112970439,2373942818,1112970406,2373942807
784127941,2674710152,784173254,2674710153,784128069
2378202201,2378202218,2378202237,2378202190
454885321,2688029180,2688029214
5229207018,5077440234,5077440227,5077496185,5077440233
1919749480,1919749478,1919749481
2389878143,1138787946,2389878170
3752494343,3752494344,3752494342,3752492168,2355138224
2043462942,2043462939,452341125
1365672589,1240839318,1365672591,4698413507,1096398399
5253505444,5253505443,1055273913,2665440364
2019575929,2019575932,2019575928
1333669942,1333669933,1333669911
2409115049,521375971,479718603
1422004401,1422004384,1422004406
2291179045,2291179055,2291179042,2291179052
